Date,Open,High,Low,Close,Adj_Close,Volume,sentiment
2018-02-01,0.5487390000000001,0.5952109999999999,0.4563680000000001,0.494309,0.494309,4141160.0,30
2018-02-02,0.49073599999999995,0.505027,0.387417,0.48419300000000004,0.48419300000000004,4875670.0,15
2018-02-03,0.49005,0.547605,0.45177,0.5471689999999999,0.5471689999999999,2779320.0,40
2018-02-04,0.546603,0.559884,0.43586800000000003,0.458629,0.458629,1863240.0,24
2018-02-05,0.45419,0.4663890000000001,0.346781,0.37185100000000004,0.37185100000000004,1535800.0,11
2018-02-06,0.37297399999999997,0.43378599999999995,0.303141,0.423742,0.423742,2425520.0,8
2018-02-07,0.42063199999999995,0.575947,0.390828,0.48489399999999994,0.48489399999999994,16431100.0,36
2018-02-08,0.4820680000000001,0.567904,0.4820680000000001,0.521468,0.521468,6071110.0,30
2018-02-09,0.5201399999999999,0.548453,0.453734,0.5371239999999999,0.5371239999999999,3850080.0,44
2018-02-10,0.536671,0.5752520000000001,0.50174,0.5326029999999999,0.5326029999999999,3551690.0,54
2018-02-11,0.534529,0.534529,0.478074,0.504301,0.504301,2156720.0,31
2018-02-12,0.507173,0.559609,0.503896,0.553764,0.553764,1650990.0,42
2018-02-13,0.554747,0.5712119999999999,0.530691,0.569681,0.569681,2934610.0,35
2018-02-14,0.563555,0.636591,0.562792,0.6285890000000001,0.6285890000000001,3316390.0,55
2018-02-15,0.627117,0.684175,0.621169,0.655898,0.655898,4233220.0,71
2018-02-16,0.6563479999999999,0.676884,0.617304,0.66884,0.66884,2606020.0,67
2018-02-17,0.675883,0.734701,0.661525,0.725695,0.725695,3071520.0,74
2018-02-18,0.710476,0.740855,0.639333,0.6832229999999999,0.6832229999999999,3783110.0,63
2018-02-19,0.6801010000000001,0.734015,0.674913,0.729018,0.729018,2899690.0,67
2018-02-20,0.728247,0.767051,0.70277,0.7148479999999999,0.7148479999999999,4708300.0,74
2018-02-21,0.715713,0.716029,0.618607,0.64768,0.64768,3778370.0,54
2018-02-22,0.647336,0.6728770000000001,0.562106,0.568438,0.568438,3503640.0,44
