Date,Open,High,Low,Close,Adj_Close,Volume,sentiment
2018-02-01,698.7930299999997,704.5469969999997,582.2080080000002,617.041016,617.041016,109256000.0,30
2018-02-02,616.6220089999998,616.6220089999998,453.431,586.880005,586.880005,143263008.0,15
2018-02-03,589.1669919999998,645.85199,533.2459719999998,637.3720089999998,637.3720089999998,83763696.0,40
2018-02-04,637.013977,649.367981,533.992004,549.963989,549.963989,80706600.0,24
2018-02-05,545.317017,553.598999,435.420013,451.428009,451.428009,78015400.0,11
2018-02-06,454.17099,533.5520019999999,383.97000099999997,528.5009769999998,528.5009769999998,114171000.0,8
2018-02-07,524.698975,584.478027,493.671997,521.987976,521.987976,79763600.0,36
2018-02-08,520.909973,609.469971,520.909973,605.005005,605.005005,90716704.0,30
2018-02-09,606.762024,638.330017,577.4520259999998,637.817993,637.817993,93581200.0,44
2018-02-10,639.4229740000002,672.161011,604.835022,634.096008,634.096008,116397000.0,54
2018-02-11,633.4349980000002,633.4349980000002,561.908997,580.017029,580.017029,81111400.0,31
2018-02-12,582.8270259999998,626.768982,582.8270259999998,620.562012,620.562012,76646200.0,42
2018-02-13,622.11499,625.7520139999998,583.403992,595.473999,595.473999,73287296.0,35
2018-02-14,593.5930179999998,685.1240230000002,593.5930179999998,678.976013,678.976013,138992000.0,55
2018-02-15,679.794983,705.6669919999997,667.211975,703.856018,703.856018,116822000.0,71
2018-02-16,702.53302,722.018005,684.276001,698.861023,698.861023,100343000.0,67
2018-02-17,699.1270139999997,748.888977,693.635986,742.1619870000003,742.1619870000003,116106000.0,74
2018-02-18,744.086975,747.4219969999997,673.567017,689.28302,689.28302,96752600.0,63
2018-02-19,687.697021,731.112976,687.2180179999997,728.734009,728.734009,89328600.0,67
2018-02-20,728.991028,738.736023,685.0419919999998,685.0419919999998,685.0419919999998,126208000.0,74
2018-02-21,688.3790280000003,721.255005,667.517029,670.38501,670.38501,132954000.0,54
2018-02-22,669.848999,687.646973,599.442993,632.9630129999998,632.9630129999998,102483000.0,44
2018-02-23,631.643005,650.138977,607.84198,631.659973,631.659973,83578600.0,39
2018-02-24,631.361023,645.008972,579.09198,595.01001,595.01001,85813200.0,31
2018-02-25,594.4270019999999,602.263,578.81897,591.687988,591.687988,71436304.0,33
2018-02-26,591.432983,629.4219969999998,581.289001,621.268982,621.268982,73748304.0,37
2018-02-27,622.411011,644.3020019999999,608.419006,615.846008,615.846008,93478200.0,44
2018-02-28,614.9970089999998,621.400024,584.2869870000002,584.2869870000002,584.2869870000002,99014400.0,41
2018-03-01,584.1400150000002,622.6680299999998,582.307007,617.528015,617.528015,104167000.0,38
2018-03-02,616.46698,620.544983,597.5469969999998,603.6309809999998,603.6309809999998,102460000.0,47
2018-03-03,602.163025,615.05603,595.715027,610.523987,610.523987,111384000.0,56
2018-03-04,610.0,621.46698,594.7080080000002,620.4849849999998,620.4849849999998,118065000.0,44
2018-03-05,620.8770139999998,621.263977,608.788025,614.5770259999998,614.5770259999998,121584000.0,55
2018-03-06,613.68103,613.68103,564.187988,578.51001,578.51001,118674000.0,59
2018-03-07,578.137024,586.7440190000002,501.80801399999996,513.73999,513.73999,108981000.0,37
2018-03-08,511.743011,531.47998,484.652008,493.81600999999995,493.81600999999995,104108000.0,39
2018-03-09,492.660004,499.85998499999994,440.97198499999996,499.498993,499.498993,113806000.0,37
2018-03-10,499.36401399999994,528.346985,479.007996,484.34899900000005,484.34899900000005,91266096.0,39
2018-03-11,483.60400400000003,548.405029,469.98999000000003,531.804016,531.804016,100122000.0,40
2018-03-12,531.148987,549.3330080000002,486.33099400000003,501.298004,501.298004,85381400.0,41
2018-03-13,499.23800700000004,514.0059809999998,479.872986,487.368988,487.368988,83317104.0,41
2018-03-14,487.36300700000004,493.490997,419.02600099999995,426.255005,426.255005,96938400.0,40
2018-03-15,425.954987,431.42700199999996,393.734985,418.238007,418.238007,93514000.0,32
2018-03-16,418.536987,432.665985,402.881012,425.52499400000005,425.52499400000005,97572200.0,33
2018-03-17,426.303986,427.38598600000006,383.157013,387.27999900000003,387.27999900000003,95970496.0,31
2018-03-18,388.184998,394.147003,342.511993,394.147003,394.147003,117296000.0,29
2018-03-19,392.320007,409.322998,368.519989,409.322998,409.322998,113994000.0,29
2018-03-20,412.488007,442.04599,399.174011,428.876007,428.876007,109677000.0,37
2018-03-21,429.15499900000003,450.63598600000006,424.78601100000003,434.507996,434.507996,115173000.0,36
2018-03-22,434.444,438.40301500000004,398.593994,411.362,411.362,96356400.0,36
2018-03-23,411.27398700000003,427.45599400000003,392.334991,427.45599400000003,427.45599400000003,105668000.0,28
2018-03-24,432.174988,459.200012,424.60900899999996,424.60900899999996,424.60900899999996,111372000.0,32
2018-03-25,420.01501500000006,423.18701200000004,409.39401200000003,411.786011,411.786011,102753000.0,30
2018-03-26,410.72601299999997,413.66299399999997,372.972992,390.865997,390.865997,107776000.0,31
2018-03-27,390.238007,392.192993,354.23098799999997,354.75,354.75,88373400.0,24
2018-03-28,354.934998,368.515015,348.558014,351.264008,351.264008,107592000.0,24
2018-03-29,350.846985,351.363007,317.968994,329.28299,329.28299,101243000.0,18
2018-03-30,328.64801,331.362,303.4389950000001,311.1239930000001,311.1239930000001,83525600.0,12
2018-03-31,310.910004,328.292999,304.432007,305.764008,305.764008,72144400.0,16
2018-04-01,306.210999,311.113007,285.678009,291.5299990000001,291.5299990000001,84000096.0,16
2018-04-02,292.63501,311.807007,288.98400899999996,311.807007,311.807007,72383600.0,11
2018-04-03,312.644989,342.019989,311.929993,339.85199,339.85199,90557504.0,22
2018-04-04,339.843994,340.330994,298.085999,299.84500099999997,299.84500099999997,74811696.0,22
2018-04-05,300.24798599999997,304.66299399999997,290.069,301.6549990000001,301.6549990000001,66728700.0,17
2018-04-06,300.653992,302.802002,284.209991,285.451996,285.451996,61683100.0,19
2018-04-07,285.72399900000005,308.674988,285.1719970000001,297.79599,297.79599,60452100.0,20
2018-04-08,297.940002,314.1040040000001,297.790009,310.85101299999997,310.85101299999997,63050000.0,17
2018-04-09,311.259003,321.826996,293.132996,298.4049990000001,298.4049990000001,69226600.0,21
2018-04-10,298.649994,300.8540040000001,293.216003,298.807007,298.807007,71283200.0,18
2018-04-11,299.513,309.416992,296.6889950000001,309.416992,309.416992,70827504.0,20
2018-04-12,308.941986,353.996002,305.764008,353.800995,353.800995,89128200.0,18
2018-04-13,355.673004,388.308014,346.612,353.06601,353.06601,93868000.0,23
2018-04-14,352.52999900000015,374.759003,350.53299,356.13800000000015,356.13800000000015,77555400.0,23
2018-04-15,356.67199700000015,384.684998,356.67199700000015,381.704987,381.704987,87933504.0,23
2018-04-16,381.802002,381.802002,355.489014,363.575012,363.575012,78933104.0,23
2018-04-17,364.03799399999997,377.028992,359.99899300000016,363.85400400000003,363.85400400000003,76948496.0,26
2018-04-18,363.406006,421.92999299999997,362.325012,421.18200700000006,421.18200700000006,114930000.0,24
2018-04-19,420.825012,433.786987,407.428986,431.326996,431.326996,104800000.0,25
2018-04-20,431.56799299999994,464.411987,426.376007,460.411987,460.411987,113061000.0,26
2018-04-21,461.26098600000006,461.26098600000006,427.39199800000006,444.497009,444.497009,92526096.0,32
2018-04-22,444.549988,478.451996,440.235992,467.707001,467.707001,100845000.0,31
2018-04-23,466.90100099999995,524.0490110000002,460.83898899999997,503.389008,503.389008,148591008.0,28
2018-04-24,504.878998,541.291016,504.878998,530.130005,530.130005,140408992.0,29
2018-04-25,527.80603,528.051025,449.23199500000004,461.007996,461.007996,125297000.0,64
2018-04-26,463.11499000000003,504.121002,450.94799800000004,503.85598799999997,503.85598799999997,132803000.0,47
2018-04-27,504.290009,504.290009,471.56500199999994,472.05801399999996,472.05801399999996,108192000.0,55
2018-04-28,470.744995,500.286987,469.61300700000004,494.110992,494.110992,101078000.0,54
2018-04-29,494.299988,505.19198600000004,478.615997,498.694,498.694,101137000.0,61
2018-04-30,498.43600499999997,499.431,472.01998899999995,472.77398700000003,472.77398700000003,118497000.0,59
2018-05-01,473.161987,478.89700300000004,455.46700999999996,478.89700300000004,478.89700300000004,101299000.0,56
2018-05-02,478.170013,482.652008,461.838013,481.48999000000003,481.48999000000003,129694000.0,52
2018-05-03,481.56201200000004,511.289001,480.002991,503.31799299999994,503.31799299999994,124091000.0,55
2018-05-04,502.681,502.681,480.003998,486.32299800000004,486.32299800000004,150130000.0,56
2018-05-05,486.31600999999995,508.47000099999997,485.69198600000004,505.714996,505.714996,113858000.0,63
2018-05-06,506.05899000000005,521.143005,482.56698600000004,485.22198499999996,485.22198499999996,97449000.0,67
2018-05-07,485.73901399999994,486.01199299999996,448.328003,457.987,457.987,108330000.0,56
2018-05-08,458.76098600000006,467.003998,438.341003,443.778992,443.778992,98776400.0,62
2018-05-09,443.127991,445.998993,416.557007,443.15600599999993,443.15600599999993,102561000.0,53
2018-05-10,443.14800999999994,460.73098799999997,420.407013,421.34200999999996,421.34200999999996,100427000.0,63
2018-05-11,421.61300700000004,424.122986,389.60598799999997,394.208008,394.208008,108972000.0,41
2018-05-12,389.242004,409.23999,379.007996,404.52999900000003,404.52999900000003,77808896.0,44
2018-05-13,404.110992,421.22500599999995,395.067993,416.84201,416.84201,99754096.0,40
2018-05-14,416.488007,447.55200199999996,390.867004,432.709991,432.709991,157680992.0,40
2018-05-15,432.17700199999996,451.963013,424.22601299999997,429.338013,429.338013,174088000.0,40
2018-05-16,429.32000700000003,429.32000700000003,399.217987,412.59899900000005,412.59899900000005,177326000.0,32
2018-05-17,413.028015,417.79599,385.22000099999997,387.411011,387.411011,198663008.0,31
2018-05-18,387.958008,396.428009,376.92099,395.894989,395.894989,125453000.0,37
2018-05-19,395.933014,402.825989,385.716003,386.527008,386.527008,99795000.0,31
2018-05-20,386.89898700000003,404.252991,384.945007,402.080994,402.080994,94187200.0,32
2018-05-21,402.511993,404.679993,384.656006,384.791992,384.791992,85493504.0,41
2018-05-22,384.597992,386.403015,359.01599100000016,360.38501,360.38501,78835696.0,30
2018-05-23,360.445007,361.03799399999997,331.367004,340.6659850000001,340.6659850000001,80860800.0,26
2018-05-24,340.42099,348.992004,325.954987,343.71200600000014,343.71200600000014,93794600.0,27
2018-05-25,344.447998,346.967987,329.972992,339.708008,339.708008,83410200.0,25
2018-05-26,339.298004,339.47601299999997,321.570007,321.78799399999997,321.78799399999997,86956800.0,23
2018-05-27,321.716003,322.872009,313.183014,315.972992,315.972992,85613504.0,19
2018-05-28,315.9620060000001,320.37298599999997,288.0239870000001,288.4389950000001,288.4389950000001,84403696.0,22
2018-05-29,288.3739930000001,318.528015,286.1409910000001,316.102997,316.102997,98299696.0,16
2018-05-30,316.890015,319.139008,297.97399900000005,304.135986,304.135986,74927104.0,38
2018-05-31,303.420013,314.656006,300.903992,306.247009,306.247009,81447904.0,25
2018-06-01,304.94101,316.024994,301.657013,315.347992,315.347992,82723800.0,24
2018-06-02,315.342987,326.77600099999995,310.950989,321.425995,321.425995,80244496.0,27
2018-06-03,322.3139950000001,334.64599599999997,321.3819890000001,331.192993,331.192993,75377104.0,40
2018-06-04,330.730011,334.1040040000001,312.32800299999997,316.885986,316.885986,79868600.0,41
2018-06-05,317.02600099999995,319.86499,307.91299399999997,317.4159850000001,317.4159850000001,79467904.0,26
2018-06-06,317.557007,319.52099599999997,307.709991,314.553009,314.553009,75630800.0,42
2018-06-07,314.403992,318.471008,311.9620060000001,312.670013,312.670013,75098896.0,38
2018-06-08,312.635986,316.3909910000001,303.585999,310.701996,310.701996,68043600.0,40
2018-06-09,310.496002,313.01800499999996,298.997009,298.997009,298.997009,76867504.0,39
2018-06-10,299.503998,300.489014,271.588989,274.04098500000003,274.04098500000003,72081400.0,24
2018-06-11,273.819,279.11499,260.747009,271.809998,271.809998,66282200.0,15
2018-06-12,270.24899300000004,276.97000099999997,259.552002,261.115997,261.115997,70134304.0,19
2018-06-13,261.782013,262.325012,241.768005,245.95799300000002,245.95799300000002,116406000.0,19
2018-06-14,245.914993,270.57800299999997,245.641998,268.321014,268.321014,112286000.0,17
2018-06-15,268.26800499999996,270.091003,256.446991,258.058014,258.058014,146774000.0,26
2018-06-16,257.24301099999997,268.161011,256.027008,266.174011,266.174011,129594000.0,22
2018-06-17,266.60400400000003,270.865997,262.925995,265.766998,265.766998,119911000.0,23
2018-06-18,264.753998,267.791992,251.955002,265.459991,265.459991,138831008.0,27
2018-06-19,265.380005,271.042999,259.505005,261.524994,261.524994,144064000.0,32
2018-06-20,262.403992,265.65499900000003,254.473007,265.303986,265.303986,93710200.0,34
2018-06-21,265.519989,268.98098799999997,259.615997,260.833008,260.833008,50978600.0,37
2018-06-22,260.89300499999996,261.553009,233.423004,236.47799700000002,236.47799700000002,58715100.0,28
2018-06-23,236.81799300000003,248.36500499999997,236.38999900000002,243.00500499999998,243.00500499999998,55232200.0,17
2018-06-24,242.93200699999997,243.88400299999998,227.576996,238.04200699999998,238.04200699999998,107736000.0,15
2018-06-25,237.623993,246.205994,235.684998,241.20399500000002,241.20399500000002,129569000.0,16
2018-06-26,241.21699500000003,241.61099199999998,229.007004,230.96299700000003,230.96299700000003,185207008.0,21
2018-06-27,231.92199700000003,231.92199700000003,224.61599700000002,229.19900499999997,229.19900499999997,152626000.0,18
2018-06-28,229.32400499999997,229.641998,218.07000699999998,219.82400499999997,219.82400499999997,164232992.0,20
2018-06-29,219.487,238.44500699999998,217.36099199999998,234.23800699999998,234.23800699999998,144490000.0,16
2018-06-30,234.46499599999999,244.089005,232.003006,238.36000099999998,238.36000099999998,104743000.0,22
2018-07-01,239.138,240.25900299999998,231.645996,235.69999700000002,235.69999700000002,206254000.0,27
2018-07-02,235.705002,252.16400099999998,234.727005,249.792999,249.792999,156646000.0,27
2018-07-03,248.806,259.48098799999997,238.100006,238.33999599999999,238.33999599999999,188614000.0,31
2018-07-04,238.26499900000002,254.128006,230.388,245.190002,245.190002,233191008.0,33
2018-07-05,245.649002,250.656998,239.270996,241.28900099999998,241.28900099999998,226226000.0,37
2018-07-06,242.330994,242.55200200000002,235.899994,241.75900299999998,241.75900299999998,206210000.0,34
2018-07-07,241.58599900000002,248.108002,237.03300499999997,247.630997,247.630997,151578000.0,34
2018-07-08,246.869003,249.26400800000002,241.80499300000002,243.53700299999997,243.53700299999997,170284992.0,38
2018-07-09,243.50999500000003,244.92700200000002,230.91000400000001,232.423996,232.423996,163096992.0,39
2018-07-10,232.17599500000003,232.541,220.606995,220.606995,220.606995,174620992.0,37
2018-07-11,220.79699700000003,224.90800499999997,214.834,218.40499900000003,218.40499900000003,237408000.0,29
2018-07-12,218.169006,218.169006,208.233002,212.130997,212.130997,239220992.0,33
2018-07-13,212.05099500000003,241.42599500000003,212.05099500000003,219.561005,219.561005,240115008.0,29
2018-07-14,218.882004,226.11099199999998,216.414993,224.656998,224.656998,122131000.0,29
2018-07-15,224.57200600000002,234.55700699999997,221.440994,231.636002,231.636002,144706000.0,32
2018-07-16,232.132996,249.63999900000002,229.003998,246.580002,246.580002,159618000.0,36
2018-07-17,246.729004,263.93600499999997,244.649994,259.963013,259.963013,216190000.0,39
2018-07-18,259.98999,270.261993,259.26800499999996,265.53299,265.53299,251270000.0,42
2018-07-19,265.257996,270.73400899999996,255.70300299999997,260.13198900000003,260.13198900000003,213808992.0,44
2018-07-20,260.428986,281.99798599999997,247.78900099999998,248.45399500000002,248.45399500000002,172104992.0,47
2018-07-21,248.395996,255.826996,240.996994,254.91700699999998,254.91700699999998,137596000.0,43
2018-07-22,255.069,259.990997,247.673996,250.582001,250.582001,163632992.0,46
2018-07-23,250.358002,258.483002,240.843002,241.46899399999998,241.46899399999998,176091008.0,44
2018-07-24,241.82099900000003,254.378998,238.77600099999998,254.184006,254.184006,107106000.0,49
2018-07-25,251.065002,254.406998,240.66700699999998,246.936005,246.936005,131916000.0,54
2018-07-26,244.35299700000002,249.73599199999998,241.48599199999998,241.899994,241.899994,130621000.0,53
2018-07-27,242.003006,253.57400499999997,235.38499500000003,243.92799399999998,243.92799399999998,111515000.0,47
2018-07-28,244.061996,244.88400299999998,239.07800299999997,241.031998,241.031998,94602704.0,54
2018-07-29,241.27999900000003,243.007996,237.36099199999998,240.423996,240.423996,64928800.0,54
2018-07-30,240.210007,240.210007,231.330994,235.156998,235.156998,371534000.0,53
2018-07-31,235.73800699999998,235.79600499999998,213.67900099999997,218.371002,218.371002,100782000.0,48
2018-08-01,218.31700099999998,222.628998,213.755997,218.979996,218.979996,94695000.0,39
