Date,Open,High,Low,Close,Adj_Close,Volume,sentiment
2018-03-05,1.9047,1.9487599999999998,1.88011,1.90478,1.90478,955260.0,55
2018-03-06,1.86877,1.86877,1.6431,1.67435,1.67435,731364.0,59
2018-03-07,1.66612,2.11749,1.42445,1.54872,1.54872,8767070.0,37
2018-03-08,1.53912,1.73977,1.39042,1.42087,1.42087,4074930.0,39
2018-03-09,1.4032799999999999,1.46075,1.25381,1.37829,1.37829,1193470.0,37
2018-03-10,1.38219,1.52791,1.31965,1.32494,1.32494,1148310.0,39
2018-03-11,1.3215,1.46489,1.27406,1.43784,1.43784,457371.0,40
2018-03-12,1.4335799999999999,1.48563,1.29589,1.37056,1.37056,440196.0,41
2018-03-13,1.3634,1.39029,1.28721,1.3070700000000002,1.3070700000000002,501992.0,41
2018-03-14,1.31516,1.4352,1.15315,1.18498,1.18498,1765540.0,40
2018-03-15,1.18315,1.19134,1.06739,1.14258,1.14258,787078.0,32
2018-03-16,1.13499,1.14954,1.06724,1.09991,1.09991,440710.0,33
2018-03-17,1.09786,1.1087200000000001,0.9781569999999999,0.9879020000000001,0.9879020000000001,329692.0,31
2018-03-18,0.986683,1.02478,0.8168770000000001,1.0236299999999998,1.0236299999999998,717287.0,29
2018-03-19,1.0185600000000001,1.0649899999999999,0.970973,1.04245,1.04245,441683.0,29
2018-03-20,1.0549899999999999,1.25127,1.0201799999999999,1.2078799999999998,1.2078799999999998,1437120.0,37
2018-03-21,1.21046,1.30576,1.1556799999999998,1.1683700000000001,1.1683700000000001,1260310.0,36
2018-03-22,1.1656799999999998,1.229,1.07415,1.13612,1.13612,617144.0,36
2018-03-23,1.13447,1.13447,1.02516,1.07453,1.07453,492355.0,28
2018-03-24,1.1026,1.24884,1.04976,1.06857,1.06857,1511750.0,32
2018-03-25,1.05338,1.27416,1.04636,1.19062,1.19062,2137380.0,30
2018-03-26,1.1931100000000001,1.23768,1.05728,1.1156700000000002,1.1156700000000002,1764730.0,31
2018-03-27,1.1072,1.1358700000000002,1.02294,1.04185,1.04185,709878.0,24
2018-03-28,1.04037,1.0866799999999999,1.02443,1.02505,1.02505,465251.0,24
2018-03-29,1.0312299999999999,1.03239,0.831512,0.848131,0.848131,695902.0,18
2018-03-30,0.845282,0.915531,0.791572,0.8467979999999999,0.8467979999999999,441263.0,12
2018-03-31,0.8462940000000001,0.909639,0.8462940000000001,0.864892,0.864892,801758.0,16
2018-04-01,0.865002,0.8838799999999999,0.779316,0.803404,0.803404,351007.0,16
2018-04-02,0.808863,0.8723479999999999,0.7917069999999999,0.845874,0.845874,625124.0,11
2018-04-03,0.8455159999999999,0.916773,0.8275870000000001,0.892375,0.892375,538172.0,22
2018-04-04,0.892906,0.9058209999999999,0.79471,0.801912,0.801912,504269.0,22
2018-04-05,0.806197,0.8915059999999999,0.781704,0.8218290000000001,0.8218290000000001,1857990.0,17
2018-04-06,0.8164140000000001,0.8300620000000001,0.7781359999999999,0.8148850000000001,0.8148850000000001,556237.0,19
2018-04-07,0.816527,0.8616440000000001,0.8057350000000001,0.8300549999999999,0.8300549999999999,324695.0,20
2018-04-08,0.8303290000000001,0.8671059999999999,0.827535,0.860928,0.860928,412374.0,17
2018-04-09,0.862108,0.935902,0.812249,0.8376,0.8376,1947070.0,21
2018-04-10,0.8330420000000001,0.9319709999999999,0.823586,0.8839629999999999,0.8839629999999999,2775810.0,18
2018-04-11,0.8861389999999999,0.962583,0.875292,0.962242,0.962242,1992430.0,20
2018-04-12,0.956252,1.13773,0.9085540000000001,1.13404,1.13404,2223810.0,18
2018-04-13,1.14225,1.17211,1.0785200000000001,1.0891899999999999,1.0891899999999999,1536430.0,23
2018-04-14,1.08236,1.1680700000000002,1.07711,1.14666,1.14666,755517.0,23
2018-04-15,1.14939,1.18499,1.1279299999999999,1.1836,1.1836,586928.0,23
2018-04-16,1.1873,1.19685,1.1071,1.12899,1.12899,647400.0,23
2018-04-17,1.1372,1.17906,1.12238,1.12568,1.12568,1037590.0,26
2018-04-18,1.12896,1.27552,1.12696,1.26881,1.26881,2782950.0,24
2018-04-19,1.26698,1.4845700000000002,1.2554100000000001,1.37322,1.37322,2935320.0,25
2018-04-20,1.37927,2.64581,1.3183,1.42372,1.42372,2407630.0,26
2018-04-21,1.42888,1.42888,1.28281,1.42519,1.42519,1373130.0,32
2018-04-22,1.4212200000000001,1.54541,1.39723,1.4608,1.4608,2156950.0,31
2018-04-23,1.4560600000000001,1.6105399999999999,1.40603,1.43464,1.43464,2088920.0,28
2018-04-24,1.43021,1.5181,1.42125,1.49666,1.49666,2767100.0,29
2018-04-25,1.49558,1.50589,1.1858,1.23194,1.23194,2004610.0,64
2018-04-26,1.2428299999999999,1.4217799999999998,1.19973,1.3973,1.3973,2838320.0,47
2018-04-27,1.40035,1.45624,1.32626,1.32626,1.32626,2507590.0,55
2018-04-28,1.31781,1.41925,1.30834,1.40629,1.40629,1424810.0,54
2018-04-29,1.40952,1.44678,1.35525,1.4231200000000002,1.4231200000000002,1716650.0,61
2018-04-30,1.41949,1.5256399999999999,1.37721,1.4432200000000002,1.4432200000000002,3544300.0,59
2018-05-01,1.44182,1.44308,1.3460299999999998,1.42087,1.42087,1372720.0,56
2018-05-02,1.4183,1.48464,1.38244,1.46904,1.46904,1694620.0,52
2018-05-03,1.46767,1.4936200000000002,1.4411100000000001,1.45913,1.45913,1891090.0,55
2018-05-04,1.45182,1.4646,1.3973200000000001,1.42107,1.42107,1303140.0,56
2018-05-05,1.4215799999999998,1.4578200000000001,1.3396299999999999,1.38125,1.38125,1311070.0,63
2018-05-06,1.3769999999999998,1.38734,1.30453,1.34722,1.34722,653330.0,67
2018-05-07,1.3451899999999999,1.3457700000000001,1.22936,1.28135,1.28135,1124860.0,56
2018-05-08,1.28604,1.31227,1.19018,1.2137799999999999,1.2137799999999999,1336740.0,62
2018-05-09,1.21412,1.28156,1.14384,1.2052100000000001,1.2052100000000001,1807620.0,53
2018-05-10,1.20407,1.20712,1.0989200000000001,1.0989200000000001,1.0989200000000001,1209190.0,63
2018-05-11,1.09248,1.09248,0.9747600000000001,0.990848,0.990848,955824.0,41
2018-05-12,0.987801,1.04685,0.9677520000000001,1.01797,1.01797,698414.0,44
2018-05-13,1.01936,1.09798,1.00519,1.08945,1.08945,603248.0,40
2018-05-14,1.0890799999999998,1.12975,0.9994770000000001,1.1072799999999998,1.1072799999999998,844562.0,40
2018-05-15,1.10595,1.14724,1.0363,1.0740100000000001,1.0740100000000001,1012450.0,40
2018-05-16,1.07384,1.2209299999999998,0.988123,1.1186399999999999,1.1186399999999999,11876100.0,32
2018-05-17,1.11784,1.21897,1.0306600000000001,1.03716,1.03716,11278000.0,31
2018-05-18,1.0367899999999999,1.06346,0.9953709999999999,1.03249,1.03249,8888850.0,37
2018-05-19,1.03234,1.12079,1.02236,1.1015700000000002,1.1015700000000002,8394680.0,31
2018-05-20,1.10717,1.28434,1.0727799999999998,1.21028,1.21028,13362900.0,32
2018-05-21,1.21669,1.22315,1.1035,1.13923,1.13923,9985320.0,41
2018-05-22,1.1369,1.1369,0.9930479999999999,1.00699,1.00699,7432920.0,30
2018-05-23,1.00516,1.01241,0.878815,0.909905,0.909905,6310160.0,26
2018-05-24,0.906885,0.951392,0.868505,0.930773,0.930773,6416890.0,27
2018-05-25,0.93381,0.989216,0.9192319999999999,0.9868100000000001,0.9868100000000001,7477790.0,25
2018-05-26,0.98424,1.04131,0.9624159999999999,0.9804450000000001,0.9804450000000001,8849930.0,23
2018-05-27,0.980899,0.980899,0.917008,0.946522,0.946522,7828660.0,19
2018-05-28,0.947498,0.9566870000000001,0.8385040000000001,0.846292,0.846292,7022820.0,22
2018-05-29,0.8419139999999999,0.9436549999999999,0.8346690000000001,0.928048,0.928048,7052810.0,16
2018-05-30,0.9294190000000001,0.950159,0.879142,0.908941,0.908941,6806190.0,38
2018-05-31,0.9051530000000001,0.971297,0.894975,0.939456,0.939456,7221330.0,25
2018-06-01,0.9394399999999999,0.962353,0.917709,0.9399270000000001,0.9399270000000001,6891910.0,24
2018-06-02,0.935041,1.00593,0.9275180000000001,1.00294,1.00294,8646690.0,27
2018-06-03,1.00929,1.01397,0.980526,0.9963350000000001,0.9963350000000001,7743380.0,40
2018-06-04,0.996007,0.999294,0.909482,0.9289790000000001,0.9289790000000001,7771590.0,41
2018-06-05,0.930908,0.946744,0.885962,0.938009,0.938009,7973030.0,26
2018-06-06,0.938484,0.954939,0.912159,0.928572,0.928572,6530850.0,42
2018-06-07,0.9309620000000001,0.964409,0.91366,0.9257270000000001,0.9257270000000001,6121050.0,38
2018-06-08,0.9256909999999999,0.9329280000000001,0.8962559999999999,0.9057059999999999,0.9057059999999999,6454210.0,40
2018-06-09,0.903847,0.915594,0.886748,0.886748,0.886748,5810890.0,39
2018-06-10,0.884906,0.884906,0.722164,0.7428279999999999,0.7428279999999999,5190030.0,24
2018-06-11,0.743246,0.748541,0.68242,0.7194699999999999,0.7194699999999999,5878700.0,15
2018-06-12,0.717033,0.726259,0.649468,0.655328,0.655328,6499660.0,19
2018-06-13,0.655729,0.658784,0.576863,0.601788,0.601788,5235530.0,19
2018-06-14,0.602129,0.655555,0.595111,0.64684,0.64684,5651730.0,17
2018-06-15,0.646428,0.649546,0.609376,0.614819,0.614819,2469880.0,26
2018-06-16,0.611962,0.62934,0.606499,0.623724,0.623724,2434850.0,22
2018-06-17,0.624077,0.631933,0.609007,0.610901,0.610901,2414000.0,23
2018-06-18,0.608987,0.622332,0.580226,0.609492,0.609492,2651250.0,27
2018-06-19,0.609757,0.616563,0.5960840000000001,0.5960840000000001,0.5960840000000001,2256590.0,32
2018-06-20,0.597753,0.597753,0.552176,0.5635399999999999,0.5635399999999999,2262860.0,34
2018-06-21,0.561774,0.564425,0.531605,0.5403560000000001,0.5403560000000001,2580850.0,37
2018-06-22,0.53981,0.53981,0.450329,0.45934200000000003,0.45934200000000003,2075990.0,28
2018-06-23,0.45943,0.482821,0.45714799999999994,0.473397,0.473397,2057330.0,17
2018-06-24,0.470307,0.470307,0.38214699999999996,0.4157770000000001,0.4157770000000001,2386700.0,15
2018-06-25,0.4142270000000001,0.461581,0.41076899999999994,0.45120299999999997,0.45120299999999997,1787920.0,16
2018-06-26,0.451791,0.47346499999999997,0.397698,0.397698,0.397698,1185990.0,21
2018-06-27,0.39617800000000003,0.4070760000000001,0.385354,0.405373,0.405373,1790120.0,18
2018-06-28,0.405445,0.407621,0.37156500000000003,0.373872,0.373872,1529770.0,20
2018-06-29,0.37348400000000004,0.385233,0.356625,0.381903,0.381903,1459080.0,16
2018-06-30,0.38364899999999996,0.45262600000000003,0.38364000000000004,0.44237200000000004,0.44237200000000004,2046560.0,22
2018-07-01,0.443621,0.528389,0.425279,0.491109,0.491109,3706300.0,27
2018-07-02,0.490738,0.566403,0.479692,0.537926,0.537926,3784550.0,27
2018-07-03,0.533169,0.56406,0.487939,0.490072,0.490072,2440510.0,31
2018-07-04,0.49175699999999994,0.52622,0.476987,0.492438,0.492438,1408890.0,33
2018-07-05,0.49347799999999997,0.513354,0.45451199999999997,0.46300600000000003,0.46300600000000003,2364530.0,37
2018-07-06,0.464214,0.48362,0.426749,0.4818020000000001,0.4818020000000001,1992970.0,34
2018-07-07,0.4792770000000001,0.4804479999999999,0.430774,0.470546,0.470546,1875810.0,34
2018-07-08,0.4687520000000001,0.484766,0.45256199999999996,0.468955,0.468955,1847950.0,38
2018-07-09,0.468311,0.47062,0.44228,0.44484799999999997,0.44484799999999997,2238510.0,39
2018-07-10,0.443299,0.443299,0.400296,0.41702799999999995,0.41702799999999995,1875060.0,37
2018-07-11,0.418242,0.43139399999999994,0.408113,0.42172299999999996,0.42172299999999996,1684360.0,29
2018-07-12,0.4174890000000001,0.4174890000000001,0.39243,0.410297,0.410297,1628460.0,33
2018-07-13,0.409484,0.418229,0.392042,0.400333,0.400333,1808510.0,29
2018-07-14,0.396187,0.4195,0.395793,0.398108,0.398108,1706140.0,29
2018-07-15,0.398007,0.405397,0.395938,0.4001,0.4001,831254.0,32
2018-07-16,0.401145,0.427667,0.39261599999999997,0.425267,0.425267,396934.0,36
2018-07-17,0.4223270000000001,0.48100699999999996,0.4163810000000001,0.479908,0.479908,630039.0,39
2018-07-18,0.479732,0.506744,0.47342700000000004,0.48012,0.48012,956529.0,42
2018-07-19,0.479871,0.48219799999999996,0.45291800000000004,0.461746,0.461746,360416.0,44
2018-07-20,0.461175,0.505795,0.429292,0.46705,0.46705,1962770.0,47
2018-07-21,0.46624899999999997,0.46624899999999997,0.43191499999999994,0.446876,0.446876,531553.0,43
2018-07-22,0.44487299999999996,0.44668599999999997,0.424176,0.43069799999999997,0.43069799999999997,401707.0,46
2018-07-23,0.42898000000000003,0.43692299999999995,0.408139,0.412322,0.412322,408205.0,44
2018-07-24,0.412934,0.42997399999999997,0.397509,0.415127,0.415127,461026.0,49
2018-07-25,0.408156,0.465563,0.40721,0.420572,0.420572,580902.0,54
2018-07-26,0.421432,0.43621499999999996,0.405403,0.40895,0.40895,241967.0,53
2018-07-27,0.408371,0.44505,0.395958,0.4300479999999999,0.4300479999999999,285054.0,47
2018-07-28,0.42948400000000003,0.455158,0.427482,0.45513000000000003,0.45513000000000003,280783.0,54
2018-07-29,0.456682,0.498385,0.4481729999999999,0.48168500000000003,0.48168500000000003,444903.0,54
2018-07-30,0.480587,0.51048,0.433304,0.4481189999999999,0.4481189999999999,499050.0,53
2018-07-31,0.4460520000000001,0.4460520000000001,0.38613600000000003,0.391289,0.391289,249125.0,48
2018-08-01,0.389202,0.395842,0.367514,0.391293,0.391293,166077.0,39
2018-08-02,0.39273600000000003,0.402938,0.371568,0.372408,0.372408,219785.0,39
2018-08-03,0.371105,0.371521,0.354076,0.359369,0.359369,223912.0,36
2018-08-04,0.360767,0.365884,0.334922,0.33812,0.33812,75304.0,31
2018-08-05,0.337848,0.354206,0.333538,0.344127,0.344127,105204.0,23
2018-08-06,0.344017,0.35486999999999996,0.330928,0.336502,0.336502,151029.0,25
2018-08-07,0.334573,0.352631,0.327324,0.328426,0.328426,178852.0,25
2018-08-08,0.328708,0.328708,0.278837,0.284173,0.284173,276149.0,23
2018-08-09,0.2854,0.303603,0.281706,0.297346,0.297346,73297.0,19
2018-08-10,0.29703,0.29973299999999997,0.26838,0.27347,0.27347,51174.0,21
2018-08-11,0.272853,0.27473400000000003,0.246306,0.249,0.249,105052.0,18
2018-08-12,0.248139,0.256693,0.246277,0.250137,0.250137,37571.0,18
2018-08-13,0.25049499999999997,0.26360100000000003,0.22563899999999998,0.22812,0.22812,196631.0,21
2018-08-14,0.22797800000000001,0.22866,0.192972,0.20391099999999998,0.20391099999999998,240856.0,16
2018-08-15,0.204715,0.287972,0.204715,0.23345500000000002,0.23345500000000002,815075.0,18
2018-08-16,0.234242,0.27131,0.226706,0.229773,0.229773,346028.0,21
2018-08-17,0.229802,0.272437,0.226725,0.272437,0.272437,200033.0,19
2018-08-18,0.273692,0.29451700000000003,0.23871199999999998,0.25094,0.25094,415451.0,24
2018-08-19,0.251697,0.269671,0.244796,0.260288,0.260288,186479.0,27
2018-08-20,0.259897,0.26364299999999996,0.240554,0.241852,0.241852,127618.0,26
2018-08-21,0.241438,0.255259,0.240565,0.250058,0.250058,59312.0,19
2018-08-22,0.250098,0.279005,0.2442280000000001,0.245375,0.245375,322468.0,21
2018-08-23,0.24544899999999997,0.26119699999999996,0.24543800000000002,0.259239,0.259239,75523.0,18
2018-08-24,0.259667,0.26719,0.251761,0.265301,0.265301,100139.0,19
2018-08-25,0.263865,0.271899,0.25895799999999997,0.27018400000000004,0.27018400000000004,90402.0,22
2018-08-26,0.27105999999999997,0.293105,0.260289,0.278424,0.278424,227001.0,19
2018-08-27,0.278331,0.297525,0.27708,0.297525,0.297525,207273.0,18
2018-08-28,0.29596100000000003,0.306898,0.29332800000000003,0.296346,0.296346,231286.0,19
2018-08-29,0.29857,0.30159600000000003,0.269497,0.270442,0.270442,214236.0,19
2018-08-30,0.27058899999999997,0.275339,0.25851599999999997,0.26695599999999997,0.26695599999999997,148496.0,22
2018-08-31,0.267303,0.280888,0.261746,0.279177,0.279177,128713.0,17
2018-09-01,0.278854,0.313419,0.278493,0.300771,0.300771,302977.0,21
2018-09-02,0.301111,0.303797,0.280832,0.291478,0.291478,188313.0,18
2018-09-03,0.291918,0.294538,0.27365700000000004,0.285588,0.285588,175016.0,19
2018-09-04,0.285548,0.309157,0.285548,0.29138800000000004,0.29138800000000004,233227.0,26
2018-09-05,0.291736,0.299759,0.248473,0.248473,0.248473,263514.0,17
2018-09-06,0.24876199999999998,0.24876199999999998,0.220313,0.24115599999999998,0.24115599999999998,219767.0,14
2018-09-07,0.24006799999999998,0.245077,0.228098,0.23137,0.23137,71922.0,17
2018-09-08,0.231638,0.234521,0.210115,0.21220799999999998,0.21220799999999998,91217.0,18
2018-09-09,0.21120300000000009,0.257981,0.210774,0.22711399999999998,0.22711399999999998,457465.0,13
2018-09-10,0.22646799999999997,0.235,0.216682,0.22010100000000002,0.22010100000000002,219062.0,15
2018-09-11,0.22029,0.22373200000000001,0.207531,0.213229,0.213229,121642.0,18
2018-09-12,0.213167,0.223946,0.206496,0.223518,0.223518,106880.0,14
2018-09-13,0.223279,0.237323,0.22277399999999997,0.22946100000000005,0.22946100000000005,86424.0,20
2018-09-14,0.22809200000000002,0.235927,0.22069899999999998,0.228089,0.228089,78990.0,23
2018-09-15,0.22819699999999998,0.243146,0.22796799999999998,0.231936,0.231936,222707.0,24
2018-09-16,0.23247600000000002,0.246707,0.226175,0.244759,0.244759,209717.0,28
2018-09-17,0.245448,0.281229,0.244835,0.254265,0.254265,802967.0,25
2018-09-18,0.254332,0.256443,0.239441,0.249381,0.249381,161364.0,21
2018-09-19,0.248656,0.288342,0.248656,0.265826,0.265826,713053.0,24
2018-09-20,0.26698299999999997,0.278677,0.257753,0.275802,0.275802,264562.0,24
2018-09-21,0.275414,0.285547,0.266251,0.279904,0.279904,307899.0,31
2018-09-22,0.28025300000000003,0.52605,0.25989,0.427072,0.427072,10244600.0,35
2018-09-23,0.42627600000000004,0.469317,0.378341,0.38018,0.38018,7698670.0,38
2018-09-24,0.38104099999999996,0.39615100000000003,0.357973,0.365664,0.365664,1620350.0,43
2018-09-25,0.364108,0.36456700000000003,0.310289,0.337088,0.337088,1179540.0,37
2018-09-26,0.340955,0.354351,0.32066500000000003,0.325319,0.325319,664507.0,37
2018-09-27,0.32445799999999997,0.349123,0.324307,0.34231999999999996,0.34231999999999996,410628.0,42
2018-09-28,0.342442,0.37450500000000003,0.334096,0.34816199999999997,0.34816199999999997,690135.0,42
2018-09-29,0.347854,0.34987399999999996,0.33231900000000003,0.337789,0.337789,336333.0,37
2018-09-30,0.337138,0.351931,0.329559,0.34512600000000004,0.34512600000000004,523288.0,34
2018-10-01,0.344275,0.346515,0.333454,0.337834,0.337834,214372.0,35
2018-10-02,0.34644400000000003,0.34644400000000003,0.335964,0.335964,0.335964,274588.0,33
2018-10-03,0.335783,0.34944200000000003,0.313014,0.344308,0.344308,547205.0,36
2018-10-04,0.344308,0.397465,0.34277199999999997,0.36917,0.36917,2006750.0,29
2018-10-05,0.370611,0.372399,0.354008,0.369831,0.369831,406544.0,37
2018-10-06,0.370648,0.37206100000000003,0.338422,0.345468,0.345468,509530.0,34
2018-10-07,0.34680500000000003,0.348378,0.338579,0.342251,0.342251,123277.0,29
2018-10-08,0.342979,0.354258,0.340185,0.349848,0.349848,171932.0,26
2018-10-09,0.351287,0.358259,0.33115300000000003,0.347912,0.347912,520009.0,31
2018-10-10,0.347524,0.352394,0.324306,0.337789,0.337789,476997.0,28
2018-10-11,0.336708,0.336708,0.27586,0.279094,0.279094,569956.0,19
2018-10-12,0.277925,0.33736900000000003,0.269438,0.29939899999999997,0.29939899999999997,1106370.0,13
2018-10-13,0.300057,0.34092100000000003,0.300057,0.32507800000000003,0.32507800000000003,1103120.0,15
2018-10-14,0.32514,0.343296,0.31042600000000004,0.310541,0.310541,527861.0,18
2018-10-15,0.310221,0.360308,0.306527,0.34670500000000004,0.34670500000000004,1203730.0,20
2018-10-16,0.346422,0.405949,0.340789,0.373041,0.373041,2476990.0,24
2018-10-17,0.373173,0.404246,0.35442399999999996,0.357425,0.357425,1174530.0,23
2018-10-18,0.356609,0.369697,0.33723600000000004,0.349412,0.349412,660217.0,26
2018-10-19,0.347609,0.347609,0.331015,0.340544,0.340544,319808.0,24
2018-10-20,0.340269,0.386373,0.338269,0.371001,0.371001,1219880.0,21
2018-10-21,0.37000500000000003,0.38160700000000003,0.358131,0.362162,0.362162,368286.0,21
2018-10-22,0.359717,0.381391,0.34965599999999997,0.374575,0.374575,444689.0,27
2018-10-23,0.373356,0.377499,0.365935,0.374118,0.374118,357797.0,24
2018-10-24,0.374133,0.425825,0.373314,0.393972,0.393972,1625880.0,23
2018-10-25,0.393867,0.39732199999999995,0.375051,0.382877,0.382877,371569.0,25
2018-10-26,0.382231,0.399744,0.379263,0.38563400000000003,0.38563400000000003,252257.0,29
2018-10-27,0.383891,0.384914,0.35036100000000003,0.352627,0.352627,609226.0,33
2018-10-28,0.356552,0.370792,0.35231999999999997,0.365906,0.365906,395113.0,35
2018-10-29,0.36281199999999997,0.364563,0.328892,0.337683,0.337683,702850.0,34
2018-10-30,0.3383,0.371573,0.330948,0.355966,0.355966,1430560.0,31
2018-10-31,0.355144,0.36141799999999996,0.340835,0.352071,0.352071,396841.0,32
2018-11-01,0.352244,0.39156399999999997,0.348537,0.373146,0.373146,1172670.0,29
2018-11-02,0.374662,0.383651,0.370265,0.37324,0.37324,385227.0,36
2018-11-03,0.374269,0.39661799999999997,0.370182,0.374749,0.374749,581904.0,36
2018-11-04,0.374719,0.381077,0.354921,0.363079,0.363079,408614.0,41
2018-11-05,0.362781,0.365664,0.352265,0.355705,0.355705,164385.0,42
2018-11-06,0.35692199999999996,0.375238,0.354632,0.367001,0.367001,479393.0,42
2018-11-07,0.36633000000000004,0.377069,0.354247,0.356057,0.356057,752780.0,48
2018-11-08,0.35689099999999996,0.384743,0.35326799999999997,0.37255900000000003,0.37255900000000003,1071920.0,51
2018-11-09,0.371985,0.374795,0.354704,0.358021,0.358021,243701.0,47
2018-11-10,0.35796300000000003,0.366198,0.354864,0.358962,0.358962,111936.0,52
2018-11-11,0.358198,0.362174,0.34271799999999997,0.346381,0.346381,176059.0,54
2018-11-12,0.34839200000000003,0.349342,0.33227399999999996,0.336213,0.336213,261208.0,52
2018-11-13,0.33486,0.335403,0.302724,0.30495,0.30495,495801.0,56
2018-11-14,0.302764,0.309219,0.237033,0.263292,0.263292,533302.0,49
2018-11-15,0.263857,0.26442,0.21671700000000002,0.24357399999999998,0.24357399999999998,285923.0,28
2018-11-16,0.243573,0.254485,0.236287,0.243267,0.243267,196382.0,23
2018-11-17,0.24374200000000001,0.248725,0.23566700000000002,0.24487399999999998,0.24487399999999998,154235.0,24
2018-11-18,0.24559699999999998,0.252604,0.239598,0.24747399999999997,0.24747399999999997,149569.0,26
2018-11-19,0.24761599999999998,0.24931799999999998,0.198221,0.200874,0.200874,265306.0,28
2018-11-20,0.199354,0.21516799999999997,0.180807,0.192617,0.192617,436556.0,21
2018-11-21,0.195943,0.214427,0.184543,0.194939,0.194939,474157.0,15
2018-11-22,0.195417,0.19986500000000001,0.178816,0.178816,0.178816,183014.0,14
2018-11-23,0.178429,0.206831,0.170247,0.177103,0.177103,969784.0,12
2018-11-24,0.177974,0.18373599999999998,0.146499,0.152551,0.152551,173327.0,15
2018-11-25,0.152805,0.16054100000000002,0.13576300000000002,0.154336,0.154336,130476.0,9
2018-11-26,0.153972,0.159108,0.138513,0.147642,0.147642,146291.0,17
2018-11-27,0.14771800000000002,0.16168,0.14029,0.147949,0.147949,211149.0,11
2018-11-28,0.14872,0.192141,0.14872,0.182978,0.182978,345531.0,14
2018-11-29,0.18507,0.196223,0.175296,0.180517,0.180517,271903.0,18
2018-11-30,0.178777,0.182117,0.153598,0.16273800000000002,0.16273800000000002,156688.0,19
2018-12-01,0.16225599999999998,0.186975,0.15998800000000002,0.181707,0.181707,134109.0,13
2018-12-02,0.181531,0.18844,0.169535,0.171026,0.171026,100935.0,15
2018-12-03,0.171596,0.174344,0.15853,0.169302,0.169302,112216.0,17
2018-12-04,0.169204,0.175637,0.164643,0.17011800000000002,0.17011800000000002,96203.0,12
2018-12-05,0.17031300000000002,0.17204,0.153897,0.153897,0.153897,114537.0,19
2018-12-06,0.15386,0.15724200000000002,0.130359,0.130359,0.130359,149903.0,13
2018-12-07,0.130261,0.130444,0.11785799999999999,0.126361,0.126361,105346.0,11
2018-12-08,0.126782,0.139152,0.126171,0.132389,0.132389,127760.0,11
