Date,Open,High,Low,Close,Adj_Close,Volume,sentiment,VWAP,SMA_14,SMA_21,SMA_5,SMA_12,SMA_26,SMA_13,SMA_30,SMA_20,SMA_50,SMA_100,SMA_200,EMA_14,EMA_21,EMA_5,EMA_12,EMA_26,EMA_13,EMA_30,EMA_20,EMA_50,EMA_100,EMA_200,RSI_14,RSI_21,RSI_5,RSI_12,RSI_26,RSI_13,RSI_30,RSI_20,RSI_50,RSI_100,RSI_200,MACD_12_26_9,MACDH_12_26_9,MACDS_12_26_9,BBL_20,BBM_20,BBU_20,MOM,STOCHF_14,STOCHF_3,STOCH_5,STOCH_3,CMO,DPO,UO,lag_1,pct_change,trend
2018-02-01,0.16115703458187883,0.158623318601995,0.14165611492006583,0.1444100914777488,0.1444100914777488,0.028376952054454,0.3157894736842105,0.4191135787571192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04498123932987176,0.0,0.0,,0
2018-02-02,0.14391908082964358,0.14094732757732112,0.12532743879521352,0.13905935854309728,0.13905935854309728,0.03626228554770011,0.15789473684210525,0.3983048965219257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04555975328294405,0.0,0.1444100914777488,-0.09968471288630965,-1
2018-02-03,0.13935133824268364,0.14539469036794658,0.13264374200233717,0.14447890847141054,0.14447890847141054,0.020696448938868753,0.42105263157894735,0.3982665522300469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07473109277064285,0.05246577330151035,0.17402511636148452,0.08536325686351884,0.0434454449205318,0.07967411509137866,0.03825422188705014,0.054763950045053876,0.024199930988949323,0.013037636156510133,0.007173834505221803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11886361488358804,0.0,0.13905935854309728,0.10485178548149486,1
2018-02-04,0.14444518201140708,0.1439165018992352,0.12910068886598108,0.1303395146182274,0.1303395146182274,0.020154404399990597,0.25263157894736843,0.3948047212129028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06287376701214366,0.04660473631111892,0.11393756413282852,0.06997034333433451,0.03943896596927224,0.06622490640739877,0.03515860140912117,0.0483761290466751,0.022985449215699734,0.012702025909752456,0.007080291594966419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1749712617285701,0.0,0.14447890847141054,-0.2632929135812575,-1
2018-02-05,0.13019602165259986,0.12896146108165762,0.1086126443824226,0.1095258485944269,0.1095258485944269,0.02645623399354149,0.11578947368421053,0.3812651266040679,0.0,0.0,0.13584460048589464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13650720718595832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05028913322923868,0.03975584131138139,0.07077226773886494,0.05434332961679123,0.0345661714120359,0.05224443048085343,0.03130520949658014,0.04098674136786783,0.02137481403772398,0.01223381925883117,0.006946294141575118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05622398583827736,0.0,0.0,0.0,0.0,-0.10573548446581645,0.0,0.1303395146182274,-0.42962081300687727,-1
2018-02-06,0.11100965491483561,0.12103492553864781,0.09722489003260353,0.12210358872611911,0.12210358872611911,0.0398891142621289,0.08421052631578947,0.36727429449118143,0.0,0.0,0.1313070807314389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326032808892141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17160055935468188,0.13342660432885933,0.27817257063937745,0.18730805771115736,0.11545292678310719,0.17907914652145926,0.1043286431510994,0.1377516894479052,0.07095342545337552,0.04057367534774725,0.02304546131061131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5042853389063179,0.0,0.0,0.0,0.0,0.01756678697228001,0.0,0.1095258485944269,0.3089575561623719,1
2018-02-07,0.12208803411517961,0.1311856920113171,0.1163303401229635,0.12001393563943406,0.12001393563943406,0.026125691028531274,0.37894736842105264,0.36452046850630476,0.0,0.0,0.1274329197471034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12928875648547147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1681662514643446,0.13147880422561165,0.2667126412496697,0.18310422097943013,0.11403721677173903,0.17529082126318124,0.10319383629351807,0.1356606612954666,0.07045906584887776,0.040424425321309417,0.023001819568207696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46505383021898183,0.34700448159525915,0.0,0.0,0.0,-0.08529080054083454,0.0,0.12210358872611911,-0.04604246798301081,-1
2018-02-08,0.12023628002687327,0.13195129187926308,0.12277747881118557,0.13015968311717346,0.13015968311717346,0.026631351070448863,0.3157894736842105,0.3642976066047174,0.0,0.0,0.12452014724139959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13053554553673255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25675629886276446,0.20120630309275497,0.4150591327656064,0.2795674678455529,0.17486271850725582,0.2676143170705988,0.15846649477158334,0.2075222527113294,0.10876182749008034,0.06274709736325142,0.035826583878642085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6746555999026,0.5562539467324219,0.0,0.0,0.0,-0.06240246060003748,0.0,0.12001393563943406,0.22743913829906837,1
2018-02-09,0.13021648336841601,0.13469878536076682,0.12674555798786083,0.13758275340403808,0.13758275340403808,0.01933173780889605,0.4631578947368421,0.3652195461329511,0.0,0.0,0.1259935444584714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1338956435312481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3153248581305885,0.24845395644114834,0.5048354302100089,0.34267171358652326,0.21654221098116114,0.3283474146777052,0.1966000390243768,0.25608328442529676,0.13572180225777924,0.07874095776246176,0.04510783089398364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7239815100321113,0.5584195169052976,0.0,0.0,0.01523424449360753,0.0,0.13015968311717346,0.15343340412879572,1
2018-02-10,0.13727274510419582,0.1406431412415923,0.13334846107473994,0.1357705673691294,0.1357705673691294,0.022170002830488065,0.5684210526315789,0.3669533695147752,0.0,0.0,0.13133216392815264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13551832997594898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097483209073134,0.24529744788103763,0.4842293806519879,0.33581308981755453,0.21424119856320092,0.3221840494978844,0.19475033026063604,0.2526959354793458,0.13490593507366716,0.07849082654232757,0.04503394274758547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.837149583270012,0.8498819904329075,0.7199190598852597,0.0,0.0,0.06512147632509628,0.0,0.13758275340403808,-0.03543656464472461,-1
